book_id,book_title,current_section_id,current_sec_position,current_kind,current_part_title,current_chapter_label,current_chapter_title,current_section_title,stored_word_count,canonical_node_id,canonical_source_key,canonical_node_type,canonical_title,confidence,score,recommended_action
1,O Livro dos Espíritos,4343,201,content,Parte Quarta — Das esperanças e consolações,null,null,null,14,,,,,unmatched,0.0,review
1,O Livro dos Espíritos,4344,202,chapter_intro,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,null,22,o-livro-dos-espiritos:chapter:2f2fe37e410cd33f,2f2fe37e410cd33f,chapter,Das penas e gozos terrestres,chapter,1.0,keep
1,O Livro dos Espíritos,4345,203,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,Felicidade e infelicidade relativas,1792,o-livro-dos-espiritos:section:d924879ce05743e5,d924879ce05743e5,section,Felicidade e infelicidade relativas,exact,1.0,keep
1,O Livro dos Espíritos,4346,204,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,Perda dos entes queridos,651,o-livro-dos-espiritos:section:535b6ec806e8a081,535b6ec806e8a081,section,Perda dos entes queridos,exact,1.0,keep
1,O Livro dos Espíritos,4347,205,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,Decepções. Ingratidão. Afeições destruídas,405,o-livro-dos-espiritos:section:8b83e6ea164ff4d4,8b83e6ea164ff4d4,section,Decepções. Ingratidão. Afeições destruídas,exact,1.0,keep
1,O Livro dos Espíritos,4348,206,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,Uniões antipáticas,407,o-livro-dos-espiritos:section:0329f37894ce4349,0329f37894ce4349,section,Uniões antipáticas,exact,1.0,keep
1,O Livro dos Espíritos,4349,207,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,Temor da morte,383,o-livro-dos-espiritos:section:c3e0be883848d79c,c3e0be883848d79c,section,Temor da morte,exact,1.0,keep
1,O Livro dos Espíritos,4350,208,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO I,Das penas e gozos terrestres,Desgosto da vida. Suicídio,1877,o-livro-dos-espiritos:section:6bcff82f0ee58890,6bcff82f0ee58890,section,Desgosto da vida. Suicídio,exact,1.0,keep
1,O Livro dos Espíritos,4351,209,chapter_intro,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,null,40,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter,1.0,keep
1,O Livro dos Espíritos,4352,210,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,O nada. Vida futura,299,o-livro-dos-espiritos:section:1a4a37c051f5e263,1a4a37c051f5e263,section,O nada. Vida futura,exact,1.0,keep
1,O Livro dos Espíritos,4353,211,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Intuição das penas e gozos futuros,282,o-livro-dos-espiritos:section:6a11563d63e2a94e,6a11563d63e2a94e,section,Intuição das penas e gozos futuros,exact,1.0,keep
1,O Livro dos Espíritos,4354,212,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Intervenção de Deus nas penas e recompensas,397,o-livro-dos-espiritos:section:b45f866dbb996870,b45f866dbb996870,section,Intervenção de Deus nas penas e recompensas,exact,1.0,keep
1,O Livro dos Espíritos,4355,213,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Natureza das penas e gozos futuros,2428,o-livro-dos-espiritos:section:0433728dbe4a30c8,0433728dbe4a30c8,section,Natureza das penas e gozos futuros,exact,1.0,keep
1,O Livro dos Espíritos,4356,214,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Penas temporais,773,o-livro-dos-espiritos:section:966c2a183ab57f76,966c2a183ab57f76,section,Penas temporais,exact,1.0,keep
1,O Livro dos Espíritos,4357,215,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Expiação e arrependimento,1131,o-livro-dos-espiritos:section:6798030da5e6f0c4,6798030da5e6f0c4,section,Expiação e arrependimento,exact,1.0,keep
1,O Livro dos Espíritos,4358,216,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Duração das penas futuras,2302,o-livro-dos-espiritos:section:11a71afa5b2cac33,11a71afa5b2cac33,section,Duração das penas futuras,exact,1.0,keep
1,O Livro dos Espíritos,4359,217,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Ressurreição da carne,735,o-livro-dos-espiritos:section:0b34cdfc48d4b1aa,0b34cdfc48d4b1aa,section,Ressurreição da carne,exact,1.0,keep
1,O Livro dos Espíritos,4360,218,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,"Paraíso, inferno e purgatório",1389,o-livro-dos-espiritos:section:a1a7e8faddeb5306,a1a7e8faddeb5306,section,"Paraíso, inferno e purgatório",exact,1.0,keep
1,O Livro dos Espíritos,4361,219,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,I,362,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4362,220,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Ii,394,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4363,221,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Iii,410,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4364,222,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Iv,505,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4365,223,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,V,722,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4366,224,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Vi,753,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4367,225,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Vii,841,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4368,226,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Viii,719,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4369,227,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Ix,885,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
1,O Livro dos Espíritos,4370,228,content,Parte Quarta — Das esperanças e consolações,CAPÍTULO II,Das penas e gozos futuros,Nota explicativa,1797,o-livro-dos-espiritos:chapter:69361133c38be55e,69361133c38be55e,chapter,Das penas e gozos futuros,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4371,1,part_intro,Primeira Parte — Noções preliminares,null,null,null,2,o-livro-dos-mediuns:division:ce54d9f5aa9aaa25,ce54d9f5aa9aaa25,division,PRIMEIRA PARTE — Noções preliminares,exact,1.0,keep
2,O Livro dos Médiuns,4372,2,content,Primeira Parte — Noções preliminares,null,null,null,19,,,,,unmatched,0.0,review
2,O Livro dos Médiuns,4373,3,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO I,Há Espíritos?,null,0,o-livro-dos-mediuns:chapter:653172c9ddc23db3,653172c9ddc23db3,chapter,Há Espíritos?,chapter,1.0,keep
2,O Livro dos Médiuns,4374,4,content,Primeira Parte — Noções preliminares,CAPÍTULO I,Há Espíritos?,null,2125,o-livro-dos-mediuns:chapter:653172c9ddc23db3,653172c9ddc23db3,chapter,Há Espíritos?,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4375,5,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO II,Do maravilhoso e do sobrenatural,null,0,o-livro-dos-mediuns:chapter:289eb11f923408ba,289eb11f923408ba,chapter,Do maravilhoso e do sobrenatural,chapter,1.0,keep
2,O Livro dos Médiuns,4376,6,content,Primeira Parte — Noções preliminares,CAPÍTULO II,Do maravilhoso e do sobrenatural,null,3331,o-livro-dos-mediuns:chapter:289eb11f923408ba,289eb11f923408ba,chapter,Do maravilhoso e do sobrenatural,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4377,7,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO III,Do método,null,0,o-livro-dos-mediuns:chapter:4b9264287d47031b,4b9264287d47031b,chapter,Do método,chapter,1.0,keep
2,O Livro dos Médiuns,4378,8,content,Primeira Parte — Noções preliminares,CAPÍTULO III,Do método,null,4176,o-livro-dos-mediuns:chapter:4b9264287d47031b,4b9264287d47031b,chapter,Do método,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4379,9,chapter_intro,Primeira Parte — Noções preliminares,CAPÍTULO IV,Dos sistemas,null,0,o-livro-dos-mediuns:chapter:c0a949c06c345717,c0a949c06c345717,chapter,Dos sistemas,chapter,1.0,keep
2,O Livro dos Médiuns,4380,10,content,Primeira Parte — Noções preliminares,CAPÍTULO IV,Dos sistemas,null,6307,o-livro-dos-mediuns:chapter:c0a949c06c345717,c0a949c06c345717,chapter,Dos sistemas,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4381,11,part_intro,Segunda Parte — Das manifestações espíritas,null,null,null,3,o-livro-dos-mediuns:division:9a46cfdb5ddce442,9a46cfdb5ddce442,division,SEGUNDA PARTE — Das manifestações espíritas,exact,1.0,keep
2,O Livro dos Médiuns,4382,12,content,Segunda Parte — Das manifestações espíritas,null,null,null,206,,,,,unmatched,0.0,review
2,O Livro dos Médiuns,4383,13,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO I,Da ação dos Espíritos sobre a matéria,null,0,o-livro-dos-mediuns:chapter:2b8022a478590fa5,2b8022a478590fa5,chapter,Da ação dos Espíritos sobre a matéria,chapter,1.0,keep
2,O Livro dos Médiuns,4384,14,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO I,Da ação dos Espíritos sobre a matéria,null,2052,o-livro-dos-mediuns:chapter:2b8022a478590fa5,2b8022a478590fa5,chapter,Da ação dos Espíritos sobre a matéria,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4385,15,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO II,Das manifestações físicas. Das mesas girantes,null,0,o-livro-dos-mediuns:chapter:d850638572f86339,d850638572f86339,chapter,Das manifestações físicas Das mesas girantes,chapter,1.0,keep
2,O Livro dos Médiuns,4386,16,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO II,Das manifestações físicas. Das mesas girantes,null,1035,o-livro-dos-mediuns:chapter:d850638572f86339,d850638572f86339,chapter,Das manifestações físicas Das mesas girantes,chapter-aggregate,0.6,review
2,O Livro dos Médiuns,4387,17,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO III,Das manifestações inteligentes,null,0,o-livro-dos-mediuns:chapter:4ecf3808bb4c77c3,4ecf3808bb4c77c3,chapter,Das manifestações inteligentes,chapter,1.0,keep
2,O Livro dos Médiuns,4388,18,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO III,Das manifestações inteligentes,null,1079,o-livro-dos-mediuns:chapter:4ecf3808bb4c77c3,4ecf3808bb4c77c3,chapter,Das manifestações inteligentes,chapter-aggregate,0.6,review
2,O Livro dos Médiuns,4389,19,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO IV,Da teoria das manifestações físicas,null,12,o-livro-dos-mediuns:chapter:acf42d7c091810f0,acf42d7c091810f0,chapter,Da teoria das manifestações físicas,chapter,1.0,keep
2,O Livro dos Médiuns,4390,20,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO IV,Da teoria das manifestações físicas,null,4230,o-livro-dos-mediuns:chapter:acf42d7c091810f0,acf42d7c091810f0,chapter,Da teoria das manifestações físicas,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4391,21,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO V,Das manifestações físicas espontâneas,null,18,o-livro-dos-mediuns:chapter:5f48dcea2c262c15,5f48dcea2c262c15,chapter,Das manifestações físicas espontâneas,chapter,1.0,keep
2,O Livro dos Médiuns,4392,22,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO V,Das manifestações físicas espontâneas,null,4103,o-livro-dos-mediuns:chapter:5f48dcea2c262c15,5f48dcea2c262c15,chapter,Das manifestações físicas espontâneas,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4393,23,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO V,Das manifestações físicas espontâneas,Fenômeno de transporte,3063,o-livro-dos-mediuns:section:4d1ac87a45e0b5c1,4d1ac87a45e0b5c1,section,Fenômeno de transporte,exact,1.0,keep
2,O Livro dos Médiuns,4394,24,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,null,15,o-livro-dos-mediuns:chapter:5ea189b44d549473,5ea189b44d549473,chapter,Das manifestações visuais,chapter,1.0,keep
2,O Livro dos Médiuns,4395,25,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,null,2684,o-livro-dos-mediuns:chapter:5ea189b44d549473,5ea189b44d549473,chapter,Das manifestações visuais,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4396,26,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,Ensaio teórico sobre as aparições,2490,o-livro-dos-mediuns:section:aff87903ba83758a,aff87903ba83758a,section,Ensaio teórico sobre as aparições,exact,1.0,keep
2,O Livro dos Médiuns,4397,27,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VI,Das manifestações visuais,Teoria da alucinação,1511,o-livro-dos-mediuns:section:e9d02a2a430a5f5d,e9d02a2a430a5f5d,section,Teoria da alucinação,exact,1.0,keep
2,O Livro dos Médiuns,4398,28,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO VII,Da bicorporeidade e da transfiguração,null,21,o-livro-dos-mediuns:chapter:ae5e12179576b97f,ae5e12179576b97f,chapter,Da bicorporeidade e da transfiguração,chapter,1.0,keep
2,O Livro dos Médiuns,4399,29,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VII,Da bicorporeidade e da transfiguração,null,3323,o-livro-dos-mediuns:chapter:ae5e12179576b97f,ae5e12179576b97f,chapter,Da bicorporeidade e da transfiguração,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4400,30,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO VIII,Do laboratório do Mundo Invisível,null,17,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,80d8b11a5624d43d,chapter,Do laboratório do Mundo Invisível,chapter,1.0,keep
2,O Livro dos Médiuns,4401,31,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO VIII,Do laboratório do Mundo Invisível,null,2561,o-livro-dos-mediuns:chapter:80d8b11a5624d43d,80d8b11a5624d43d,chapter,Do laboratório do Mundo Invisível,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4402,32,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO IX,Dos lugares assombrados,null,0,o-livro-dos-mediuns:chapter:4728f2d16389a2fd,4728f2d16389a2fd,chapter,Dos lugares assombrados,chapter,1.0,keep
2,O Livro dos Médiuns,4403,33,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO IX,Dos lugares assombrados,null,1567,o-livro-dos-mediuns:chapter:4728f2d16389a2fd,4728f2d16389a2fd,chapter,Dos lugares assombrados,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4404,34,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO X,Da natureza das comunicações,null,0,o-livro-dos-mediuns:chapter:0e497610f9692a5f,0e497610f9692a5f,chapter,Da natureza das comunicações,chapter,1.0,keep
2,O Livro dos Médiuns,4405,35,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO X,Da natureza das comunicações,"• Comunicações grosseiras, frívolas, sérias e instrutivas",1063,o-livro-dos-mediuns:section:8a9bfd20c165e6e2,8a9bfd20c165e6e2,section,"Comunicações grosseiras, frívolas, sérias e instrutivas",exact,1.0,keep
2,O Livro dos Médiuns,4406,36,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XI,Da sematologia e da tiptologia,null,9,o-livro-dos-mediuns:chapter:17da9e59a0380c05,17da9e59a0380c05,chapter,Da sematologia e da tiptologia,chapter,1.0,keep
2,O Livro dos Médiuns,4407,37,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XI,Da sematologia e da tiptologia,null,1860,o-livro-dos-mediuns:chapter:17da9e59a0380c05,17da9e59a0380c05,chapter,Da sematologia e da tiptologia,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4408,38,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XII,Da pneumatografia ou escrita direta. Da pneumatofonia,null,0,o-livro-dos-mediuns:chapter:13154add20cd2e31,13154add20cd2e31,chapter,Da pneumatografia ou escrita direta Da pneumatofonia,chapter,1.0,keep
2,O Livro dos Médiuns,4409,39,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XII,Da pneumatografia ou escrita direta. Da pneumatofonia,Escrita direta,1281,o-livro-dos-mediuns:chapter:13154add20cd2e31,13154add20cd2e31,chapter,Da pneumatografia ou escrita direta Da pneumatofonia,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4410,40,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XII,Da pneumatografia ou escrita direta. Da pneumatofonia,Pneumatofonia,378,o-livro-dos-mediuns:chapter:13154add20cd2e31,13154add20cd2e31,chapter,Da pneumatografia ou escrita direta Da pneumatofonia,chapter-aggregate,0.6,review
2,O Livro dos Médiuns,4411,41,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIII,Da psicografia,null,10,o-livro-dos-mediuns:chapter:b0fc1a2efa66b5a2,b0fc1a2efa66b5a2,chapter,Da psicografia,chapter,1.0,keep
2,O Livro dos Médiuns,4412,42,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIII,Da psicografia,null,1347,o-livro-dos-mediuns:chapter:b0fc1a2efa66b5a2,b0fc1a2efa66b5a2,chapter,Da psicografia,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4413,43,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,null,23,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,68cf49fbe3c4db92,chapter,Dos médiuns,chapter,1.0,keep
2,O Livro dos Médiuns,4414,44,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,null,165,o-livro-dos-mediuns:chapter:68cf49fbe3c4db92,68cf49fbe3c4db92,chapter,Dos médiuns,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4415,45,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns de efeitos físicos,1493,o-livro-dos-mediuns:section:33a173f2998c4501,33a173f2998c4501,section,Médiuns de efeitos físicos,exact,1.0,keep
2,O Livro dos Médiuns,4416,46,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns sensitivos ou impressionáveis,248,o-livro-dos-mediuns:section:b360ce5ecff5a57d,b360ce5ecff5a57d,section,Médiuns sensitivos ou impressionáveis,exact,1.0,keep
2,O Livro dos Médiuns,4417,47,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns audientes,152,o-livro-dos-mediuns:section:cdcb59d353d57e4d,cdcb59d353d57e4d,section,Médiuns audientes,exact,1.0,keep
2,O Livro dos Médiuns,4418,48,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns falantes,192,o-livro-dos-mediuns:section:55522858a73ac12e,55522858a73ac12e,section,Médiuns falantes,exact,1.0,keep
2,O Livro dos Médiuns,4419,49,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns videntes,1296,o-livro-dos-mediuns:section:3ecc100b34861336,3ecc100b34861336,section,Médiuns videntes,exact,1.0,keep
2,O Livro dos Médiuns,4420,50,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns sonambúlicos,545,o-livro-dos-mediuns:section:994b29fa8bbc6d4c,994b29fa8bbc6d4c,section,Médiuns sonambúlicos,exact,1.0,keep
2,O Livro dos Médiuns,4421,51,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns curadores,657,o-livro-dos-mediuns:section:12ad5eb93b770e9a,12ad5eb93b770e9a,section,Médiuns curadores,exact,1.0,keep
2,O Livro dos Médiuns,4422,52,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIV,Dos médiuns,Médiuns pneumatógrafos,210,o-livro-dos-mediuns:section:4b9ea04d5ffc1ffc,4b9ea04d5ffc1ffc,section,Médiuns pneumatógrafos,exact,1.0,keep
2,O Livro dos Médiuns,4423,53,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,null,10,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter,1.0,keep
2,O Livro dos Médiuns,4424,54,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,null,114,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4425,55,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns mecânicos,278,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4426,56,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns intuitivos,277,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4427,57,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns semimecânicos,80,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4428,58,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns inspirados ou involuntários,678,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4429,59,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XV,Dos médiuns escreventes ou psicógrafos,Médiuns de pressentimentos,78,o-livro-dos-mediuns:chapter:6615a1e9e3ee3507,6615a1e9e3ee3507,chapter,Dos médiuns escreventes ou psicógrafos,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4430,60,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,null,12,o-livro-dos-mediuns:chapter:df364177219af5cd,df364177219af5cd,chapter,Dos médiuns especiais,chapter,1.0,keep
2,O Livro dos Médiuns,4431,61,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,null,1676,o-livro-dos-mediuns:chapter:df364177219af5cd,df364177219af5cd,chapter,Dos médiuns especiais,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4432,62,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,Diversas,458,o-livro-dos-mediuns:chapter:df364177219af5cd,df364177219af5cd,chapter,Dos médiuns especiais,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4433,63,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVI,Dos médiuns especiais,Variedades dos médiuns escreventes:,2889,o-livro-dos-mediuns:chapter:df364177219af5cd,df364177219af5cd,chapter,Dos médiuns especiais,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4434,64,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,null,12,o-livro-dos-mediuns:chapter:f931dcb245b67695,f931dcb245b67695,chapter,Da formação dos médiuns,chapter,1.0,keep
2,O Livro dos Médiuns,4435,65,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,Desenvolvimento da mediunidade,3862,o-livro-dos-mediuns:section:89777b0ea6a53288,89777b0ea6a53288,section,Desenvolvimento da mediunidade,exact,1.0,keep
2,O Livro dos Médiuns,4436,66,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,Mudança de caligrafia,182,o-livro-dos-mediuns:section:47e8dc19213612d0,47e8dc19213612d0,section,Mudança de caligrafia,exact,1.0,keep
2,O Livro dos Médiuns,4437,67,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVII,Da formação dos médiuns,Perda e suspensão da mediunidade,1276,o-livro-dos-mediuns:section:62279df3504d41af,62279df3504d41af,section,Perda e suspensão da mediunidade,exact,1.0,keep
2,O Livro dos Médiuns,4438,68,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVIII,Dos inconvenientes e perigos da mediunidade,null,17,o-livro-dos-mediuns:chapter:deb8e99e0473f4ff,deb8e99e0473f4ff,chapter,Dos inconvenientes e perigos da mediunidade,chapter,1.0,keep
2,O Livro dos Médiuns,4439,69,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XVIII,Dos inconvenientes e perigos da mediunidade,null,864,o-livro-dos-mediuns:chapter:deb8e99e0473f4ff,deb8e99e0473f4ff,chapter,Dos inconvenientes e perigos da mediunidade,chapter-aggregate,0.6,split
2,O Livro dos Médiuns,4440,70,chapter_intro,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIX,Do papel dos médiuns nas comunicações espíritas,null,34,o-livro-dos-mediuns:chapter:79567ea3539ea567,79567ea3539ea567,chapter,Do papel dos médiuns nas comunicações espíritas,chapter,1.0,keep
2,O Livro dos Médiuns,4441,71,content,Segunda Parte — Das manifestações espíritas,CAPÍTULO XIX,Do papel dos médiuns nas comunicações espíritas,null,4225,o-livro-dos-mediuns:chapter:79567ea3539ea567,79567ea3539ea567,chapter,Do papel dos médiuns nas comunicações espíritas,chapter-aggregate,0.6,split
